"Tweets","Duygu",""
" abi turizm hafiften başlıyor bi martı yorumu alabilir miyim zararım büyük","1",""
"dubai merkezli emirates yolcularına seyahatleri sırasında covid teşhisi konulursa euro ya kadar tıbbi masrafları ve gün boyunca günlük eur karantina masraflarını karşılayacağını açıkladı    ","0",""
" göcek de domuzadası akvaryum adlı yerde denizin altında kalmış tarihi esere tekne bağlamak serbest olmamalı gibi ne dersiniz ","1",""
"çeşme de oteller bayram rezervasyonlarını doldurdu ","0",""
" rusya da tatil yapana masrafı kısmen iade edilecek","0",""
"hareketi seven kıpır kıpır insanlar yani festival tutkunları için tatil önerileri kaleme aldık hem yurt içi hem de yurt dışı alternatifler oldukça fazla festival ","2",""
"sırf istatistiklerde işsizlik oranları tavan yapmasın diye yasa çıkarıp insanların çalışmadığı işlerden çıkarılmasını da engelliyorlar ya ben daha ne diyeyim  ","1",""
"tatil beldelerinde boş yazlık kalmadı talep arttı fiyatlar katlandı ","2",""
"otellerde türk misafirperverliği tamam da bıktım gerçekten yurtdışından gelenlere önem verilmesine damarlarımda ki kanı tetikliyorlar durmak istesem de duramıyorum sonun da ne kazandım masaj ama amacım sadece uyarmaktı sağolsunlar çalışanları da anlıyorum  ","1",""
"turizm e gelince bi bok yok okulların açılmasına gelince virüsün seyrine göre menfaatleriniz batsin ","1",""
"covid sonrasında hangi seçeneğe yöneleceğiz turizm de devam yoksa ziyaret ekonomisi kurgusunda şehirlerimizi markalaştırmak turist i ziyaretçiye dönüştürebilecek miyiz elbette ikinci seçenek örgüt strateji koordinasyon ve süreklilik isteyecek ","0",""
"karadeniz de ilk kez denize girmiş olduk soğuk deselerde su gayet ılıktı tuz oranının düşük olması gözleri yakmıyor çok güzel bir denizdi ","2",""
"tura ödediğimiz tutarların iadesini bekliyoruz ","1",""
"antalya aylar sonra bir ilk i yaşadı antalya havalimanı na bir günde yurt dışından in üzerinde turist geldi ","2",""
"alman turizm profesyonelleri antalya ya geliyor","0",""
"alanya da gece hayatı sektörü çıkmazda bizim ne suçumuz var  ","1",""
"vw türk corona testlerini kabul etmeyecekmiş   ","1",""
"seyahat için üç ayda milyar lira harcandı  ","0",""
"yazlıklarda günlük kira fiyatları liradan başlıyor","0",""
"turist çekmek için kim nerede ne yapıyor  ","0",""
"antalya belediye turizm şifre otel müdürün sosyolog psikolog şarlatan değil akademik reklamcı vb olmadığı sürece yok fb den yok mutfaktan yok ön bürodan çıkarttığın kişilerle iki adım ilerleyemezsin mektup ve mail yazamayan nokta virgül tanımayan genel müdürler gördüm","1",""
"bilal kayaaltı turistler velinimettir kazıklamayın ","1",""
"turizm nereye gideceğini bilmeyen kaptana rüzgarın faydası yoktur ","1",""
"otel ve restoran isimleri türkçe olsun    ","1",""
"antalya da sadece lüks oteller açılabildi  ","0",""
"metro dan şefleri onurlandıran reklam türk mutfağina doyulur mu  ","2",""
"iç turizmde hareketlilik artacak bayramda biletsiz kalmayın  ","0",""
"vali tavlı coronavirüs vakalarımız çok az seviyede muğla ya daha çok ingiliz turist bekliyoruz ","2",""
"iyi partili ergun sordu muğla nın sahilleri koyları plajları kimin denetiminde ","1",""
"turizm kenti antalya nın her yıl milyonlarca turisti ağırlayan kilometrelik dünyaca ünlü konyaaltı sahili yıllar içerisinde erozyonla eriyince kıyı çizgisinde gerileme olduğu görüldü   ","1",""
"turizmin gelişmesinde payı olan turizm sektöründe emek harcayan tüm turizm sektörü çalışanlarının eylül dünya turizm günü nü kutlarız ","2",""
"kktc deki turizmcilere uygulanan hibe destek programını türkiye deki seyahat acentaları için de düşünüyor musunuz  ","1",""
" yılı ağustos ayında ülkemizi ziyaret eden yabancı sayısında geçen yılın aynı ayına göre azalış kaydedildi   ","1",""
"antalya kovid döneminde en çok tercih edilen turizm şehirlerinden oldu ","2",""
"afrika da sağlık ve turizm sektöründe görünür olmak istiyorsak kıta ülkelerinden bazı bakanları ve liderleri ülkemize davet edip ağırlayabilir ve türk misafirperverliğini iliklerine kadar hissetmelerini sağlayabiliriz ne dersiniz  ","0",""
"kahramanmaraş döngel mağarası hassas alan ilan edildi    ","0",""
"süleymanlı kültür köyü projesi hayata geçiyor    ","0",""
" ihracatçılarımıza destek sağlanıyor ","2",""
" acısıyla tatlısıyla sofraların ve yemeklerin vazgeçilmezi antep salçası şimdi gaziantep salça zamanı gaziantep gastroantepfest gastronomi salça turizm lezzetbaşkenti ","2",""
"blackorwhite iş dünyası cemiyet ve yaşam dergisi  ritz carlton residences bodrum  turizme yeni soluk","0",""
"hayır işine geldiğinde korona yok işine gelmediğinde korona var hersey para değil ölümden bu kadar korkan ozel insanlarada avrupadaki ogretmen memurlar nasil okula gidiyor ","1",""
"bulgaristan antalya  uçmaya başladı ","2",""
"süleymaniye şifahane sokak çeşmesini tanıyalım bir gün tarih olacak eserler","0",""
"izmir bülent tercan ak parti  turizm raporu sundu ","0",""
"bilimkurulu yok meb sen dunyada egitime kilit vurmayan okullarini acan ulkeler danimarka almanya italya fransa isvec  ","1",""
" bilim kurulu bu ulkede okumak gercekten her acidan sikinti okursun ogrencilik hayatini burnundan getirirler bitirirsin sosyal tabakada yer dahi bulamazsin","1",""
"thomas cook markası online seyahat acentası olarak yakında geri dönmeye hazırlanıyor ","2",""
"çukurova  güneydeki koruyucusu toprakkale kalesi her tarafı tarih kokan osmaniye yi keşfetmen için bir neden daha durma osmaniye","2",""
"abudabi merkezli etihad yıl sonuna kadar tüm yolcular için ücretsiz kovid sigortası sunuyor havayolu sigorta kapsamında euro kadar tıbbi masrafları ve gün boyunca günlük eur karantina masraflarını karşılayacağını açıkladı ","2",""
"dizi ve film sektörünün türkiye turizmine sağladığı katkı","2",""
"bulgaristan  vatandaşlarına türkiye den dönüşlerde karantina uygulaması ve pcr testi zorunluluğunu kaldırmasının ardından bulgarlar türkiye  akın etti ","2",""
"mimar sinan ın yaptığı son hamam olan mimar sinan çarşısı  sizlerle paylaşmıştık alınan bir karar ile esnaf çarşıdan çıkarılmış umarız faydalı bir hale getirilir ","2",""
"dün mali  başkenti bamako  gitmek üzere istanbul havalanan thy uçağı hamile bir yolcunun doğum yapmaya başlamasının ardından malta  luqa havalimanı acil iniş yaptı  ","0",""
"türk dizi ve filmlerinin turizme katkısı kanıtlandı ","2",""
" seyahat rezervasyon portalı düzenlediği anketle rusların paket turları seçmelerinin nedenlerini açıkladı","0",""
"bilimkurulu turist getirmek icin herseyi yaptiniz yurtdisi turlar dahi yaptiniz otellerimiz koronaya hazir hijenik tedbirlerimizi aldik bu ulkenin egitimi icinde boyle gayretli olun zahmet olmazsa ","1",""
"dünyanın en büyük online turizm etkinliği yolda ","0",""
"türk dizi ve filmlerinin turizme katkısı kanıtlandı seyredenler türkiye ye gelmek istiyor ","2",""
" avrupa da yaz sezonunu rekor kayıpla kapatan turizm sektörü kış aylarından da umudu kesti","1",""
"tatil yerleri kapandı mı artık okey miyiz karantinaya dönebilir miyiz artık","1",""
"royal caribbean  yeni gemisi wonder  seas fransa tersanede römorkör yardımıyla metre yüzdürüldü dünyanın en büyük kruvaziyer gemisi kısa yolculuğunu yaklaşık bir saat içinde tamamladı ","0",""
"yeni bir gün yeni bir hafta sağlıklı huzurlu ve hayırlı olur inşallah ","2",""
"dubai merkezli emirates covid ile ilgili iptaller nedeniyle yolcularına şu ana kadar milyar dolar  iade yaptığını açıkladı hava yolu mart  bu yana milyon  fazla iade talebini karşılarken işlemlerin  tamamladığını duyurdu  ","1",""
" antalyalı turizmci turistlerden şikayetçi","1",""
"yurt dışında harcanan para yurt içinde kaldı ","0",""
"pazarlama her sabah aynadaki görüntüyü kendine pazarlamakla başlar pazarlama marketing medikal turizm egitim proje girisim gelecek","0",""
"uşak valiliği tarafından yapılan açıklamaya göre pazar sabahı ulubey kanyonları  test amaçlı ilk sıcak hava balonu uçuşu gerçekleşti","2",""
" coronavirus salgını nedeniyle yurt dışına çıkmak istemeyen rusların bu yaz için destinasyon tercihleri belli oldu","0",""
" akil almaz gercekler tum okullar kapatilirken diger tum toplu sosyal alanlari actiniz avm sahiller turizm piknik alanlari oteller mitingler","1",""
" insan eğitimle doğmaz ama eğitimle yaşar ","1",""
"okudum unuttum gördüm hatırladım yaptım oğrendim ","0",""
"adil üstündağ hakkına dolandiricilik iddiasi kocaeli  bunlar konuşuluyor","1",""
"resmi görevli olarak kktc  ülkemize gidecek veya resmi görev için ülkemizden kktc gelecek kişiler saat içinde gerekli önlemleri uygulayarak görevlerini tamamlayıp ülkelerine dönmeleri durumunda karantinaya alınmayacaklardır","2",""
"avrupa komisyonu üye devletler tarafından uygulanan covid  ilgili seyahat kısıtlamalarının ab düzeyinde koordine edilmesini sağlamak için bir tavsiye kararı aldı","2",""
" senedir turizm sektöründe karşılaştırmalı edebiyat okur gibi milletleri ve karakterlerini okuyorum bizim yerli misafirlerin narsist karakterini hiç bir millette bulamadım çocukluğunda peşinden yemek koşturan ebeveynlerin görevini devralamadığım için özür dilerim","1",""
"türkiye  lefkoşa büyükelçiliği paylaştığı bilgilendirmeyle türkiye  kktc  gidecek kişilerin gün süreyle karantinada kalacağını duyurdu ","1",""
"marmaris  jeotermal endişesi ","1",""
"koronayi bahane ederek okullara yillarca kilit vurmak hickimsenin hakki degildir tam tersi caresizlik vurdumduymazliktir avrupa egitime kilit vurmadi vurmaz","1",""
" ülkemdeki birinci öncelikler turizmi canlandirmak ıraklılara iranlılara suriyelilere ev satışlarını artırmak yüzbinlerce hemde eğitim boşver o tehlikeli kapat gitsin","1",""
" egitim ekmek ve sudan sonra halkin en zorunlu ihtiyacidir ","0",""
" koronayi bahane ederek okullara yillarca kilit vurmak hiç kimsenin hakki degildir tam tersi caresizlik vurdumduymazliktir avrupa egitime kilit vurmadi vurmaz","1",""
"gaziantep karavan turizminin merkezi olacak","2",""
"ötv  arttığı gün yazmıştım alman devleti vergileri sert bir şekilde artırdı alman otomobil üreticileri ağır darbe  ","1",""
"iran  kovid turizmi  vurdu ","1",""
"türkiye  kktc turizmine milyon tl destek","2",""
"macaristan  transit geçiş güzergahları macaristan yabancıların sadece saat içinde belirli güzergahlardan transit geçişine izin veriyor","2",""
"büyükşehir belediye başkanımız ülkemizin önemli turizm destinasyonlarından olan yedi kuyular kayak merkezini sezona hızla hazırlıyor emekleri için teşekkür ederim ","2",""
" korona bahane ogrencilere kafayi yedirtmek sahane nede olsa onemli insanlar akraba eş dost olurda koronaya yakalanabilir iste butun mesele bu ","1",""
"kimse bilmiyor yada sozetmiyor ama universiteler acikkende korona vardi neden avrupadaki okullar gibi onlem almak yerine isin kolayina kacip okullari yillarca topyekun kapatmak istiyorsunuz","1",""
"  berber acikmi acik kafeler avmlerde insanlar oturup yeyip iciyormu evet tatil kutlamalar varmi var sehirlerarasi yolculuk varmi var eee o zaman derdiniz ogrencilerle koronayla degil ","1",""
" avrupa tum yaz nasil okullari acariz diye kafa yorarken bizimkiler tum yaz nasil daha cok ulkeye turist getiririz derdindeydiler bakin avrupa okullarini nasilda acti onlemlerini alarak ","1",""
"devlet hava meydanları işletmesi dhmi yılının ağustos ayına ait hava yolu uçak yolcu ve yük istatistiklerini açıkladı ","0",""
" egitim ekmek ve sudan sonra halkin en zorunlu ihtiyacidir ","0",""
" bilginin gucüne inaniyorum kulturun gucune inaniyorum ama egitimin gucune daha çok inaniyorum ","2",""
" egitim ogrencilere saygıyla baslar","2",""
" evet üniversiteleri kapatın çünkü daha önce sınavları yapmadınız yarın da kpss yapmayacaksınız ya bence istifa et daha fazla adınızı kötü andırmayın lgs yks ales ve yazın turizm açıkken bulaşmayan virüs üniversiteler açıkken bulaşır ","1",""
" xinjiang uygur özerk bölgesi turizm sektörünü canlandırmak için çeşitli uygulamaları hayata geçirdi farklı turizm etkinlik arasında kaşgar ipekyolu kültürü kavak festivali sayram gölü etrafında kara yolu bisiklet yarışı bulunuyor ","2",""
"bu kadar ünlü olmuşken yıkılmasın farklı bir durumda değerlendirilsin müze okul vs en çirkin binalarımız mimari yıkılmasın ","0",""
" bu yaz sen nerede olursan ol enerjin seninle kesintisiz enerji ","2",""
"turizm sektörü kasım ayını  gözüne kestirdi","2",""
"ağustos ayına ait hava yolu istatistiklerini açıkladı","0",""
"çeşme  artık çeşme akacak blgmd tebrikler liderliğinde başta olmak üzere iktidarın turizm cenneti olması için gayret ettiği ancak yerel yönetimlerin vurdum duymazlığı nedeniyle değerini kaybetmeye başlayan izmir hakettiğini alıyor ","2",""
"yeni tip koronavirüs covid tedbirleri kapsamında side turizm merkezinde manavgat kaymakamı yigit in de katılımıyla işyerlerinde denetim yapıldı","2",""
"turizm eğitim  daha ağır basmış ","1",""
"trakya nın efes  marmara ereğlisi perinthos bazilikası turizme kazandırılması için var gücümüzle çalışıyoruz ","2",""
"rixos grubu yönetim kurulu başkanı fettah tamince planlarını capital  anlattı tamince milyar dolara yılda ulaşırız ","2",""
" akdeniz  yaz turizminin geleceğini anlatıyor","0",""
"avrupa birliği mart  beri geçerli olan seyahat yasağı listesini güncelledi","0",""
"mercedes benz türk  varan turizm  yılın teslimatı ","0",""
" şu herşey dahil sisteminden vazgeçelim artık aynı zamanda turizm sektörüne kalifiye personel yetiştirip çalışan personelin şartlarını düzeltmeli onlara değer vermelisiniz aksi takdirde turizmde kalite hızla düşmeye devam edecektir ","1",""
"sırbistan  milli havayolu air serbia eylül cumartesi gününden itibaren belgrad istanbul uçuş sayısını haftada yediye çıkarıyor","0",""
"lufthansa grubu bünyesindeki havayollarının eylül itibariyle toplam milyon müşteriye yaklaşık milyar euro tutarında iade yaptığını duyurdu","0",""
"emirates  uçuş ağı şehre ulaşacak","2",""
"ünlü ingiliz iş adamı richard branson tarafından yılında kurulan virgin atlantic bugün yaptığı açıklamada çalışanı daha işten çıkaracağını duyurdu ","1",""
"saldagölü dünyada mars gezegeninin özelliklerini taşıyan iki yerden birisi konumundadır suyunun temizliği ve turkuaz rengiyle oluşan güzel manzara insanı büyülüyor","2",""
"işte dünya turizminde korkutan senaryo ve yansımaları","1",""
"ibradı ilçesi  ürünlü mahallesi nde yer alan türkiye  en büyük avrupa  üçüncü büyük yer altı mağarası olan altınbeşik mağarası son dönemde inin en ilgi çekici merkezlerindendir","2",""
