Tweets,"Duygu",""
izmir i bir de bu şekilde gezin izmir gezilecek yerler nereler izmir sokak görüntüleri mutlaka izleyin ,"1",""
izmir de antik çağ dan kalma gymnasium kal ınt ılar ına ulaş ıld ı ,"0",""
lüks yat milyon lira b ırakt ı  ,"0",""
dünya y ı davet ediyorum en güvenli yer antalya dediniz san ır ım bir kaç sokak kald ı o karantinada olmayan sokaklar için geçerli güvenli dediğiniz yerler ,"2",""
hava trafiğindeki düşüş küresel bazda den fazla  ,"1",""
antalyadan rekor haberi bir günde sadece rusyadan den fazla uçak iniş yapt ı  ,"2",""
define arama diye bir yönetme olur mu yahueee biz neden okuduk arkeoloji neden o kadar arkeolog var memlekette destek olun kaz ılara hem mesleğimizi yapal ım gem ülke kazans ın  ,"1",""
aş ı n ın bulunmas ı haberi pandemi dönemi h ızla artan g ıda vb hisseleri olumsuz etkileyebilir peki hangi hisseleri olumlu etkileyerek art ış gelebilir havayollar ı ve ilişkili hizmetler başta olmak üzere değerinin alt ında olan banka hisseleri turizm başka ne olabilir sizce ,"0",""
turistlerin uğramadan geçmediği bir mütevazi sokak vefa  ,"2",""
lüks villa istediler bak ın neyle karş ılaşt ılar   ,"1",""
acenteler ve rehberler yi atlatabilecek mi   koronavirüs,"0",""
 türkiye bu y ıl da yurt d ış ı tatilinde lider ülke olacak   ,"2",""
internetten villa kiralayanlara kopya site şoku ,"1",""
cittaslow turizmiini krizlere karş ı daha güçlü k ılacak ,"2",""
yunsa dönerse durmaz fiyatlar çok iyi şuan aselsan tavan kitleme bekliyorum turizm şirketleri bu hafta favori ,"2",""
rusya tur operatörleri birliği başkan ı maya lomidze türkiye ye yönelik yüksek talep var ağustos sonu ve eylül baş ın ı kapsayan çok iyi göstergeler var türkiye bu y ıl yurtd ış ı tatilinde lider ülke olacak dedi  ,"2",""
 türkiye bu y ıl lider ülke olacak ,"2",""
corona virüs sebebi kesinlikle turizm bakan ıd ır onun otellerinden para kazanma h ırs ıd ır bilimi vatandaş ı değil paray ı sevmesidir umar ım bu kadar insan can ına değecek kadar çok kazanm ışt ır   ,"1",""
şaka gibi ülkeyiz vesselam,"1",""
dalga dalga ikinci dalgaya yakalanacağ ız  ,"1",""
izin yolu çile dolu  y ıld ık valla,"1",""
 dönümlük tarla turizm ve ticaret alan ı oldu  ,"1",""
yabanc ı gezginler türkiye nin güzelliklerine hayran kald ı,"2",""
turizm güncel aza kanaat etmeyen çoğu hiç bulamaz haftan ız sağl ıkl ı ve güzel olsun,"2",""
biz turizmciler gibi avm işletmecilerinin ve dükkan sahiplerinin işi de pandemi döneminde zor şimdi bir dk avm ye uğrad ım bomboştu ,"1",""
bir arkadaş ım hat ırlatt ı avm lerde orda görmediğimiz online sat ış ya da paket servis var bizde o da yok san ır ım en şanss ız biziz bu süreçte  ,"1",""
kaliteli hizmet anlay ış ım ız ve özenle haz ırlanan leziz yemekler ile özel günlerinizde benzersiz bir deneyim yaşay ın  ,"2",""
ingiliz turizm şirketi türkiye uçuşlar ın ı başlat ıyor   ,"0",""
bodrum daha kalabalik ama esnafin derdi bitmiş değil ,"1",""
lütfen sevgili dostlar ım ız ın sahillerden denize girmesine ve plajlarda tasmas ız dolaşt ır ılmas ına karş ı sahiplerini bilgilendirici tabelalar ı içmeler plaj ına yerleştirin böylece kurallar ı bilmeyen say ın ziyaretçilerimizin mağdur olmalar ı da önlenir ,"2",""
ülkemize inanc ım ız tam yat ır ımlar ım ıza durmadan devam ediyoruz temmuz dan beri birlikteyiz  ,"2",""
avrupa da yaşayan müslümanlar için dini turizm merkezine dönüşebilir mi almanya da faaliyet gösteren bir türk girişimciye ait turizm acentas ı aç ıl ış için özel program düzenlemiş ,"0",""
 türkiye yaz turizm bölgeleri konut değer endeksi raporu aç ıkland ı ,"0",""
pilotlar uçmay ı unutacak ondan korkuyorum,"1",""
katar emiri nin annesine piyango vurdu  ,"1",""
 türkiye ye uçuşlar başlasa bile bu art ık sezonu büyük ölçüde kurtaramaz ,"1",""
geçen y ıl hem yerli hem yabanc ı turist say ıs ı bak ım ında rekorlar k ıran sektörü bu y ıl pandemi nedeniyle zor bir dönemden geçiyor bayramhaberleri gazetehaberleri kurbanbayram ı  ,"1",""
havaliman ı nda giresun turizminden eser yok  ,"1",""
ruslar türkiye girişi yolunu buldu ,"0",""
antalya da beach park partisi ve kovid mücadelesi muratövünç dalga dalga derken dalgadan m ı bahsediyor acaba,"1",""
bazen her şeyi unutup uzaklara dalmak laz ım ,"2",""
antalya da plaj partileri başlad ı turizm önemli ama kovid ikinci dalga ve turizm mi ekonomi mi sağl ık m ı say ın ve kontrolsüz denetimsiz antalya ile yola devam etmek ne kadar iyi bu işte bir tezatl ık var ,"1",""
yandaş bir girişimci işadam ı y ıld ızl ı oteli için temel atma işlemlerine başlam ış ,"1",""
bak birde turizm öldü diyorlar biz hiçbirşeyden memnun olmay ız olamay ız ,"1",""
türkiye lavanta üretiminin büyük k ısm ın ı karş ılayan isparta n ın kuyucak köyü lavanta mevsiminin başlamas ıyla mora boyanan görselliğiyle ziyaretçilerini büyülüyor   ,"2",""
kültür ve turizm din ve diyanet dengesi gibiydi oysa karş ı karş ıya ayasofya ile sultanahmetcamii,"0",""
 sağl ık turzimine ağ ırl ık verelim akdeniz bölgesi kisin at ıl şekilde duruyor böylece sezonu uzatabiliriz destinasyon pazarlamansina da ağ ırl ık vermeliyiz baz ı ülkelerden turist gelmezse turizm çöküyor ayn ı süreçleri yaşay ıp farkl ı sonuçlar bekliyoruz ,"1",""
görmeye değer zazad ın han ı kervansaray ı kubbesi orjinal haline kavuştu ,"2",""
gurbetçiler salginda en güvenli giriş için en çok hangi sinir kapisini tercih ediyor ,"0",""
turizm ve turizm profesyonelleri bundan iyi anlat ılamazd ı ,"2",""
yeşil ve mavinin harika uyumu göcek   ,"2",""
tatile ç ıkmak çok riskli ben pişman ım otel sahipleri ceplerini doldurmaya odaklanm ış gerisi yalan ,"1",""
ask ıda ekmek gibi ask ıda eleman isteyenler yak ında ask ıda turist var m ı diye soracak ama iyi oluyor iyi bu günleri de mumla arars ın ız inşallah ,"1",""
 şubat ta erdoğan bu y ıl toplam milyon turist milyar dolar turizm geliri bekliyoruz demişti ,"1",""
turizmde kay ıp trilyon dolar ı bulabilir ,"1",""
dubai merkezli emirates airline covid krizi nedeniyle çal ışan say ıs ın ı kadar azaltacağ ın ı aç ıklad ı  ,"1",""
belediye cehalet yani bilgisizlik aptall ığ ı art ıran bir durumdur ,"1",""
antalya belediye turizm birçok insan kendilerini ak ıll ı sanmasa asl ında gerçekten ak ıll ı olabilirdi ,"1",""
yak ın zamanda avustralya dan bilim insanlar ın ın yay ımlad ığ ı bir çal ışma dünya genelinde turizm sektörünün küresel seragaz ı emisyonlar ın ın inden sorumlu olduğunu ispatlad ı ,"1",""
alanya da belgeli otel sayisi artiyor  ,"2",""
 turizm işcileri dikkat edin aşçilik mesleği nasil değer kazandi turizm turizm işçilerinin kaznadiklari parayla yatirim yapmasi örneğin ev almasi eşya almasi işe bunlar da iç piyasayi canlandiran şeyler dahasi var ,"0",""
bir turistin bir şehre gelmesi sadece otel sahibine para kazandirmiyor s ıraliyim turizm ne kadar önemli otel tedarikçisi kazan ıyor  ,"0",""
yerli turist konfordan ve güvenden memnun ,"2",""
avrupal ılar ingiliz abd li ve çinli turistleri istemiyor    ,"2",""
türkiye nin maldivleri olarak bilinen burdur un yeşilova ilçesindeki salda gölü nde ağustos tan itibaren sigara içilmesi yasakland ı  ,"2",""
ruhsat farkindan dolayi onbinlerce kişi hala işsiz   ,"1",""
gezerken çal ışacağ ın ız çal ış ırken eğleneceğiniz bir meslek turizm rehberliği  ,"2",""
türkiye nin toplam vaka yeni vaka avustralya n ın toplamda bin vaka yeni vaka ama ülke ciddi önlemler almaya başlad ı başkenti karantinaya ald ı    ,"1",""
en büyük gelir kaynağ ı turizm olan hangi ülke ilginç bir çözüm geliştirdi ,"0",""
türkiye ye seyahat yasağ ı k ısa sürede kalkabilir ,"2",""
antalya valisi ersin yaz ıc ı dan dünya ya aç ıklamalar antalya tuzizmde canlanma için ağustos u bekliyor ,"0",""
olarak aç ıld ı hadi bakal ım ab yolculuk k ıs ıtlamas ın ı bir ay daha uzat ır turizm bu sene biter inşallah gelen turisterin ziyaretine müsaade edilir  ,"2",""
çarp ıc ı doğas ı ve başka hiçbir ülkeye benzemeyen kültürüyle gizemli iskoçya sizi bekliyor  ,"2",""
ay sonunda ciddi hareketlilik bekleniyor  ,"2",""
rusya dan alanyali turizmciyi üzen haber,"1",""
yemyeşil ağaçlar ın süslediği dağ manzaral ı odalar ım ızda tabiat ın enerjisiyle bütünleşebilirsiniz  ,"2",""
 coronavirus ten ekilenen turizm ülkesinden evden çal ışanlara özel program uygulanacak,"2",""
 davut aptal olduğun devlet yönetiminden anlamad ığ ın turizmden kaç milyon insan geçimini sağl ıyor   ,"1",""
ingiltere alman turistler için koronavirüs karantinas ın ı kald ırd ı  ,"2",""
atid ankara turizminin geleceği için çal ışmalar ına devam ediyor,"0",""
yat ır ım yapmak isteyen herkesle birlikte koşturacağ ız vali gökmen çiçek atso yu ziyaret ederek oda n ın gerçekleştirdiği projeler ve şehirdeki sanayi turizm ve yat ır ım potansiyeli hakk ında brifing ald ı   ,"0",""
tunç soyer izmir in daralan ekonomisi geliştirmeliyiz  ,"1",""
rusya ne ilginç ki bölgedeki en iyi partneri türkiye ye turist göndermeme karar ı ald ı  ,"1",""
rusya uçuşlara başlanacak ilk ülkeyi belirledi türkiye yok   ,"1",""
turizm de güncel değerlendirmelerde bulunacağ ız ,"0",""
erikli plaj ı isgaliyeti devam ediyor halka sosyal mesafe konusunda uyar ı yapiliyor ama yer b ırak ılmiyor duyars ız kalmayin şemsiyeler için yer aç ılmaya devam ediliyor sessiz kalmayin ,"1",""
 k ıskan ılan ülke türkiye yi y ıld ır istediği gibi yöneten iktidar ekonomik s ık ınt ıy ı döviz darboğaz ın ı aşmak için alman turist peşine düştük diyemiyor  ,"1",""
dsö avrupa bölge direktörü hans kluge den seyahat k ıs ıtlamas ı aç ıklamas ı türkiye deki mevcut koşullar ın s ın ırlar ı açmaya yeterli olduğunu ab ye bildirdim  ,"2",""
 hükümet turizm sektörü için ivedilikle  harekete geçmeli,"1",""
rusya da uluslararasi uçuşlar başliyor   ,"0",""
mhp alanya esnafi yalniz birakmiyor  ,"2",""
 rus turist için umutlar sonbahara m ı kalacak  ,"1",""
biz ise üç kuruş turizm geliri için şu anda virüsün korkunç boyutlarda olduğu rusya say ılar ın gizlendiği ingiltere ve ekonomik nedenlerle say ılar ı gizlemeye başlayan ukrayna ile rezil arap ülkelerine turist göndersinler diye yalvar ıyoruz ,"1",""
 mehmet işler ege bölgesi nde yüzde oran ındaki işletme bu yaz tesislerini açmad ı açanlar da yüzde dolulukla çal ış ıyor ,"1",""
antalya n ın manavgat ilçesi il ıca mahallesi kumköy turizm merkezi nde  ış ık ihlali sebebiyle meydana gelen trafik kazas ında kişi yaraland ı  ,"1",""
keremali yaylas ı için ilk ad ım at ıld ı ,"0",""
dünyan ın en çok ziyaret edilen k ıtas ı olan avrupa da turizm dibe vurdu rezervasyonlar a oranla düştü dünya seyahat ve turizm konseyi ne göre sektörde dünya çap ında milyon turizm çal ışan ın ın y ıl sonuna kadar işsiz kalmas ı bekleniyor ,"1",""
vaka say ılar ı artt ı turizm merkezlerindeki oteller ve eğlence mekanlar ın ı kapatt ılar  ,"1",""
bal ıkl ıgöl de yerli turist yoğunluğu yaşan ıyor ,"2",""
turizmciler antalya dan gelen rakamlardan umutlu  ,"2",""
almanlar  ın en çok ziyaret ettiği ülke olan ispanya ya seyahat yasağ ı geldi ,"1",""
  ersoy medeniyetimiz as ırlar boyu tüm dünyada mazlumlar ın umudu ve s ığ ınağ ı olmuştur ,"2",""
turizm kenti antalya da son gündür etkili olan ve dereceyi bulan hava s ıcakl ığ ı vatandaşlar ı bunaltt ı ,"1",""
gaziantepli restoranlar güvenli turizm sertifikas ı na ilgi göstermedi  ,"1",""
türkiye sahillerine gelen ingiliz turist say ıs ında art ış   ,"2",""
 ten turistler için covid sigortas ı müjdesi,"2",""
bakan karaismailoğlu türkiye nin uçuş yapacağ ı ülkeleri aç ıklad ı ,"0",""
tüketiciler izole tatil olanaklar ın ı tercih ediyor,"0",""
longosphere pandemi süresince uygulanacak covid hijyen uygulamalar ı değerlendirmeleri kapsam ında istenilen koşullar ı yerine getirerek güvenli turizm sertifikas ı almaya hak kazanm ışt ır  ,"2",""
avrupa n ın en büyük tur operatörü tui group nisan may ıs haziran dönemi için milyar euro zarar aç ıklad ı   ,"1",""
yapt ığ ın ız yat ır ımlarda devlet desteklerinden istifade ettiniz mi ,"0",""
fransa koronavirüs vakalar ın ın yükselişe geçmesi üzerine başkent paris i yeniden k ırm ız ı bölge ilan ,"1",""
expo yap ılacak olan şehrin ac ınas ı turizm ilçesi arsuz sizin yapt ığ ın ız yaya yolunda araçlar ın çoluk çocuğa korna çalmas ı kamyonetlerin cirit atmas ı sizi rahats ız ediyor mu sn başkan ım ız ,"1",""
güvenli turizm sertifikas ı ne kadar güvenli  ,"1",""
oteller mücadeleyi b ırakm ıyor pandeminin etkisinde zor koşullardan geçtiğimiz bu dönemde oteller mücadeleyi b ırakmad ığ ı gibi birçoğu her gün daha bilinçli daha esnek ve önümüzdeki dönemler için daha haz ırl ıkl ı olmay ı hedefliyorlar ,"2",""
belediye bir belediyenin hesab ı nas ıl böyle bir hale gelebilir de yönetim buna müdahale edemez anlaş ıl ır gibi değil üstüne sos olarak bir de bu belediye ülkemin güzide tatil yerlerinden kaş olursa bu kadar m ı beceriksiz medya yönetiminiz var ,"1",""
 intikam turizmi dövizlerimizi geri getirir mi,"1",""
 tatil keyfiniz için her detay ı dusunduk ama sonras ın ı düşünme ihtiyac ı hissetmedik  ,"0",""
her şeyi geçtim de kumarhaneler neden yasak yasallaşt ır koy vergini de k ıbr ıs a giden turistin i bizde net ,"1",""
vaka say ılar ın ın turizm sezon unun sona ermesine yak ın yükselişe geçmesi komik ama trajikomik  ,"1",""
dikkat sahte rezervasyon oyunlar ına karş ı uyan ık olun,"1",""
bodrum un altyap ıs ı için ankara da imzalar at ıld ı ,"2",""
 türkiye coronavirus günlerinde milyon turiste nas ıl ulaşt ı  ,"0",""
tayland da turizm durdu havayollar ı zora düştü ,"1",""
türkiye nin turizm başkenti k ışa haz ırlan ıyor  ,"0",""
tabiat turizminde marka olma yolunda bir müjde daha doğa harikas ı ilimiz kastamonu ya bir tabiat park ı daha eklendi küre ilçemizde yer alan ersizlerdere kanyonu türkiye nin tabiat park ı olarak ilan edildi ,"2",""
gürcistan ulusal istatistik ofisi y ıl ın ın ikinci çeyreğine ait iç turizm istatistiklerini aç ıklad ı   ,"0",""
pegasus airlines kamuyu ayd ınlatma platformu na gönderdiği duyuruyla ağustos ay ına ait yolcu trafik verilerini aç ıklad ı,"0",""
ruslar ın türkiye talebi sürüyor  ,"2",""
 turizm olsun ismail bey gerçekten bu sene turizm çal ışanlar ı hiç bişey kazanam ıyor evine ekmek götüremeyen aileler var antalyada çoğu hotel aç ılmad ı bile tur şirketleri aciz durumda turist rehberleri perişan haldeler turizm bakan ı feryatlar ım ıza resmen kulak t ıkad ı,"1",""
dünyan ın en önemli turizm fuarlar ından world travel market bu y ıl covid nedeniyle sanal ortamda yap ılacak,"0",""
büyüyen sağlik turizmi sektöründe değere değer katiyor ve bunun gururunu yaşiyoruz ,"2",""
kurugöl göletinde piknik yap ın manzaran ın tad ın ı ç ıkar ın ,"2",""
kardüz yaylas ında kamp yap ın manzara ve kar ın keyfini ç ıkar ın  ,"2",""
halfeti de sudan çöp y ığ ın ı ç ıkt ı   ,"1",""
palma merkezli seyahat toptanc ıs ı turizm teknoloji firmas ı ile cruise ürünleri konusunda bir işbirliğine gidiyor ,"0",""
turizm sektörü y ıl ına odaklanarak bu seneki zararlar ın ı telafi edebilir mi   ,"1",""
maalt bist turizm arkanda koç var herkes kendini katlad ı sen uyuz eşşek gibi geri gittin,"1",""
 maalt senin allah belan ı versin nas ıl şirketsen her hafta eksi sat ıp ç ıkacag ım uyuz şirket bir dahada almam,"1",""
dünyan ın en iyi turizm filmleri kapadokya da buluşuyor uluslararas ı turizm filmleri festivali bu y ıl kapadokya da gerçekleşecek  ,"2",""
ya gelen yabanc ı turist say ıs ı milyona yaklaşt ı koronavirüs tedbirleri kapsam ında sağl ıkl ı turizm hizmeti sunan antalya ya y ılbaş ından eylül e kadar milyon bin yabanc ı turist geldi  ,"2",""
l ve k ayr ışma ancak bu sürede öncelikli sektörlerimiz turizm yükseköğrenim büyük tehlike alt ında   ,"1",""
kültür ve turizm bakanl ığ ına bağl ı müzelerdeki eser say ıs ı da azald ı ,"1",""
türkiye de turizm kötü gittiğinde hep hoşuma gitmiştir çoğu şeyde olduğu gibi riyakar türklerin turizmi de yavşak bi kitlenin elindeki beter olsunlar turizm,"1",""
 antalya ya ocak eylül döneminde milyon bin yabanc ı turist geldiği bildirdi ilk s ırada ana pazar rusya ikinci s ırada ukrayna üçüncü s ırada ise almanya yer al ıyor   ,"0",""
antalya belediye turizm gazete kendine gazeteci süsü veren ve asla da o süsün yak ışmad ığ ı bir andaval etrafa küfür yağd ırm ış biri şu zeka yoksununa antalya da siyaseti dizayn etmeye senin akl ın kifayetin tipin yetmez belediye tuvaletini çal ışt ır sen desin ,"1",""
yamaç paraşütçüler mersin maske kullan ım ına dikkat çekmek için uçtular   ,"2",""
rusya iç turizmi güçlendirme odakl ı y ıll ık turizm plan ı haz ırl ıyor evinizde ne kadar işlevsel olursan ız o kadar dinamik olursunuz  ,"2",""
 bizim geçmişimiz çocuklar ım ız ın geleceğini inşa etmede çok büyük bir güç olacakt ır ,"2",""
